transaction_id,timestamp,hour,sender_upi_id,sender_name,receiver_upi_id,receiver_name,amount,transaction_type,device_id,location_city,latitude,longitude,network_type,device_trust_score,failed_pin_attempts,sender_account_age_days,is_new_payee,time_since_last_txn_sec,distance_from_last_txn_km,travel_speed_kmh,amount_to_user_avg_ratio,user_historical_txns,is_fraud,fraud_type
TXN_UPI_202608000087,2026-08-01 10:16:38,10,sanjay.sharma335@ybl,Sanjay Sharma,reliance.retail@paytmqr,Reliance Smart Bazaar,2734.66,QR_SCAN,"DEV_IND_00460_iPhone15,2",Ahmedabad,22.9733,72.5844,5G,0.87,0,586,1,1.0,5.63,20277.5,6.077,1,0,NONE
TXN_UPI_202608000088,2026-08-01 10:18:54,10,vikram.patel914@ibl,Vikram Patel,amazon.pay@razorpay,Amazon India,14985.69,QR_SCAN,DEV_IND_00754_Pixel8,Delhi,28.6152,77.2315,WIFI,0.9,0,371,0,2060.0,5.29,9.25,33.302,2,0,NONE
TXN_UPI_202608000089,2026-08-01 10:21:08,10,simran.joshi722@apl,Simran Joshi,indianoil.fuel@hdfcbank,Indian Oil Petrol,1592.62,QR_SCAN,DEV_IND_00237_SM-S918B,Ahmedabad,23.0618,72.5631,5G,0.95,0,1323,0,1.0,4.45,16020.41,3.539,1,0,NONE
TXN_UPI_202608000090,2026-08-01 10:24:03,10,ritika.kumar670@ibl,Ritika Kumar,chaipoint.pos@hdfcbank,Chai Point Express,44.85,P2M,DEV_IND_00355_SM-S918B,Kolkata,22.5664,88.3647,5G,0.88,0,1188,1,33003.0,0.69,0.08,0.179,1,0,NONE
TXN_UPI_202608000091,2026-08-01 10:26:47,10,aditya.rao663@apl,Aditya Rao,blinkit.retail@paytmqr,Blinkit Express,1329.09,QR_SCAN,"DEV_IND_00732_iPhone15,2",Chennai,13.1268,80.286,4G,0.99,0,436,0,23927.0,5.18,0.78,1.772,1,0,NONE
TXN_UPI_202608000092,2026-08-01 10:27:38,10,rohan.nair879@oksbi,Rohan Nair,amazon.pay@sbi,Amazon India,1567.02,P2M,DEV_IND_00636_Pixel8,Jaipur,26.878,75.7865,5G,0.91,0,1323,0,1.0,3.82,13760.63,6.268,1,0,NONE
TXN_UPI_202608000093,2026-08-01 10:29:54,10,sanjay.chopra716@paytm,Sanjay Chopra,indianoil.fuel@hdfcbank,Indian Oil Petrol,3497.56,P2M,"DEV_IND_00310_iPhone15,2",Delhi,28.6316,77.1765,WIFI,0.88,0,1338,0,17454.0,3.74,0.77,4.663,1,0,NONE
TXN_UPI_202608000094,2026-08-01 10:30:20,10,divya.aggarwal183@ybl,Divya Aggarwal,tatapower.bill@icici,Tata Power Electricity,1163.78,P2M,DEV_IND_00345_Pixel8,Bengaluru,12.9556,77.5801,4G,0.99,0,1505,0,1.0,2.37,8529.05,0.466,1,0,NONE
TXN_UPI_202608000095,2026-08-01 10:31:38,10,vikram.patel835@apl,Vikram Patel,tanvi.verma703@okaxis,Tanvi Verma,1056.98,P2P,DEV_IND_00154_RedmiNote12,Chennai,13.0377,80.3153,5G,0.98,0,1558,0,1.0,6.95,25034.24,1.409,1,0,NONE
TXN_UPI_202608000096,2026-08-01 10:32:16,10,naveen.singh264@okhdfcbank,Naveen Singh,harsh.bose154@barodampay,Harsh Bose,1517.05,P2P,DEV_IND_00108_Pixel8,Delhi,28.5744,77.222,WIFI,0.88,0,1172,0,1.0,4.57,16442.34,1.264,1,0,NONE
TXN_UPI_202608000097,2026-08-01 10:33:06,10,ritika.aggarwal123@ybl,Ritika Aggarwal,uber.rides@razorpay,Uber India,787.72,P2M,"DEV_IND_00745_iPhone15,2",Delhi,28.6003,77.2409,4G,0.88,0,1101,1,15786.0,3.46,0.79,0.158,1,0,NONE
TXN_UPI_202608000098,2026-08-01 10:35:02,10,pooja.verma976@oksbi,Pooja Verma,deepika.kulkarni521@okicici,Deepika Kulkarni,54.18,P2P,DEV_IND_00787_OnePlus11,Jaipur,26.8911,75.7544,4G,0.98,0,1973,0,1.0,4.03,14511.52,0.072,1,0,NONE
TXN_UPI_202608000099,2026-08-01 10:36:58,10,kavita.reddy318@paytm,Kavita Reddy,reliance.retail@icici,Reliance Smart Bazaar,3488.15,QR_SCAN,DEV_IND_00369_RedmiNote12,Chennai,13.0465,80.2636,WIFI,0.89,0,1039,0,25558.0,4.1,0.58,7.751,1,0,NONE
TXN_UPI_202608000100,2026-08-01 10:39:20,10,arjun.deshmukh210@ibl,Arjun Deshmukh,swiggy.orders@bharatpe,Swiggy Delivery,259.19,P2M,DEV_IND_00698_SM-S918B,Bengaluru,13.016,77.5531,4G,0.87,1,1668,0,2180.0,6.68,11.03,0.052,1,0,NONE
TXN_UPI_202608000101,2026-08-01 10:40:12,10,harsh.bose518@okhdfcbank,Harsh Bose,flipkart.pay@hdfcbank,Flipkart Payments,11985.12,P2M,DEV_IND_00444_Pixel8,Ahmedabad,22.9783,72.5846,5G,0.87,0,1076,0,1796.0,436.02,873.98,15.98,2,0,NONE
TXN_UPI_202608000102,2026-08-01 10:42:35,10,amit.iyer960@okhdfcbank,Amit Iyer,makemytrip.travel@sbi,MakeMyTrip Flight,42945.05,P2M,DEV_IND_00302_Pixel8,Kolkata,22.554,88.3483,5G,0.92,0,612,1,30455.0,2.62,0.31,35.788,1,0,NONE
TXN_UPI_202608000103,2026-08-01 10:45:21,10,rahul.chopra645@okaxis,Rahul Chopra,uber.rides@sbi,Uber India,371.29,QR_SCAN,"DEV_IND_00150_iPhone15,2",Chennai,13.0979,80.2904,WIFI,0.94,0,1418,0,1.0,2.73,9814.32,0.074,1,0,NONE
TXN_UPI_202608000104,2026-08-01 10:47:14,10,manish.patel911@ybl,Manish Patel,fastdrain.mule842@paytm,Mule Conduit 25,71708.58,P2P,DEV_CLONED_3064,Pune,18.5356,73.8401,VPN_SUSPICIOUS,0.36,1,1998,1,26894.0,2.44,0.33,59.757,1,1,VELOCITY_DRAIN_BURST
TXN_UPI_202608000105,2026-08-01 10:47:47,10,neha.mehta387@paytm,Neha Mehta,indianoil.fuel@paytmqr,Indian Oil Petrol,2698.25,QR_SCAN,DEV_IND_00523_SM-S918B,Ahmedabad,23.0522,72.5807,4G,0.95,0,1064,0,1.0,3.43,12352.23,2.249,1,0,NONE
TXN_UPI_202608000106,2026-08-01 10:49:45,10,pooja.joshi355@oksbi,Pooja Joshi,swiggy.orders@paytmqr,Swiggy Delivery,344.82,P2M,DEV_IND_00517_SM-S918B,Chennai,13.1084,80.3148,4G,0.99,0,666,0,1.0,5.57,20039.38,0.46,1,0,NONE
TXN_UPI_202608000107,2026-08-01 10:49:56,10,manish.bose374@okaxis,Manish Bose,reliance.retail@sbi,Reliance Smart Bazaar,4454.9,P2M,DEV_IND_00464_OnePlus11,Pune,18.5332,73.86,5G,0.96,0,1081,0,3476.0,0.85,0.88,17.82,2,0,NONE
TXN_UPI_202608000108,2026-08-01 10:51:18,10,varun.iyer707@apl,Varun Iyer,aditya.rao663@apl,Aditya Rao,1705.66,P2P,DEV_IND_00682_RedmiNote12,Ahmedabad,22.983,72.573,4G,0.87,0,1866,0,1.0,4.39,15814.46,0.682,1,0,NONE
TXN_UPI_202608000109,2026-08-01 10:53:24,10,sanjay.sharma362@barodampay,Sanjay Sharma,chaipoint.pos@bharatpe,Chai Point Express,30.16,P2M,DEV_IND_00100_RedmiNote12,Pune,18.518,73.8513,4G,0.89,0,1557,0,20784.0,0.63,0.11,0.012,1,0,NONE
TXN_UPI_202608000110,2026-08-01 10:56:04,10,amit.rao795@barodampay,Amit Rao,chaipoint.pos@paytmqr,Chai Point Express,123.1,QR_SCAN,DEV_IND_00572_OnePlus11,Kochi,9.9743,76.2663,WIFI,0.92,0,1210,0,1.0,4.79,17259.36,0.025,1,0,NONE
TXN_UPI_202608000111,2026-08-01 10:56:50,10,pooja.joshi355@oksbi,Pooja Joshi,amazon.pay@bharatpe,Amazon India,2201.96,P2M,DEV_IND_00517_SM-S918B,Chennai,13.0445,80.242,5G,0.99,0,666,1,425.0,10.62,89.92,2.936,2,0,NONE
TXN_UPI_202608000112,2026-08-01 10:59:23,10,naveen.deshmukh658@okicici,Naveen Deshmukh,priya.gupta366@apl,Priya Gupta,647.55,P2P,DEV_IND_00378_RedmiNote12,Chennai,13.0448,80.2779,4G,0.96,0,525,0,143.0,4.29,107.92,0.863,1,0,NONE
TXN_UPI_202608000113,2026-08-01 11:01:08,11,aditya.rao944@barodampay,Aditya Rao,apollo.meds@paytmqr,Apollo Pharmacy,1255.94,BILL_PAY,"DEV_IND_00312_iPhone15,2",Ahmedabad,23.0315,72.5263,WIFI,0.96,0,1581,1,1.0,4.73,17010.6,0.502,1,0,NONE
TXN_UPI_202608000114,2026-08-01 11:02:13,11,pooja.verma329@ybl,Pooja Verma,rajesh.sharma447@oksbi,Rajesh Sharma,4195.29,P2P,DEV_IND_00187_SM-S918B,Kochi,9.9293,76.2483,5G,0.87,0,694,1,31813.0,2.09,0.24,1.678,1,0,NONE
TXN_UPI_202608000115,2026-08-01 11:03:59,11,rohan.pandey734@okicici,Rohan Pandey,rajesh.sharma376@okhdfcbank,Rajesh Sharma,2525.37,P2P,"DEV_IND_00486_iPhone15,2",Jaipur,26.926,75.8135,5G,0.94,0,1450,1,1.0,3.01,10820.14,1.01,1,0,NONE
TXN_UPI_202608000116,2026-08-01 11:05:32,11,priya.kulkarni555@ybl,Priya Kulkarni,rajesh.sharma979@ybl,Rajesh Sharma,576.54,P2P,DEV_IND_00091_OnePlus11,Pune,18.475,73.8737,4G,0.85,0,1384,0,20312.0,5.36,0.95,0.769,1,0,NONE
TXN_UPI_202608000117,2026-08-01 11:06:04,11,shreya.reddy144@oksbi,Shreya Reddy,tatapower.bill@sbi,Tata Power Electricity,4878.87,QR_SCAN,DEV_IND_00169_SM-S918B,Mumbai,19.0384,72.8836,4G,0.87,0,763,1,1.0,4.23,15226.6,10.842,1,0,NONE
TXN_UPI_202608000118,2026-08-01 11:08:41,11,ritika.kumar641@ybl,Ritika Kumar,suspect.node119@ybl,Unknown Overseas Account,50184.72,P2P,DEV_UNKNOWN_2970,Moscow,55.7567,37.6273,VPN_SUSPICIOUS,0.26,2,1306,1,3542.0,4626.22,4701.98,111.522,2,1,IMPOSSIBLE_TRAVEL
TXN_UPI_202608000119,2026-08-01 11:09:37,11,shreya.mishra392@okicici,Shreya Mishra,reliance.retail@icici,Reliance Smart Bazaar,3801.73,P2M,DEV_IND_00019_Pixel8,Bengaluru,12.9301,77.598,4G,0.9,0,1134,1,1.0,4.63,16678.03,1.521,1,0,NONE
TXN_UPI_202608000120,2026-08-01 11:11:52,11,sunita.mehta997@ibl,Sunita Mehta,blinkit.retail@bharatpe,Blinkit Express,140.9,P2M,"DEV_IND_00023_iPhone15,2",Hyderabad,17.3441,78.5347,5G,0.95,0,1932,0,1.0,6.83,24577.06,0.056,1,0,NONE
TXN_UPI_202608000121,2026-08-01 11:12:48,11,meera.gupta926@barodampay,Meera Gupta,pooja.joshi698@ybl,Pooja Joshi,180.6,P2P,DEV_IND_00261_Pixel8,Chennai,13.0496,80.2821,4G,0.89,0,1762,1,4581.0,7.67,6.03,0.722,2,0,NONE
TXN_UPI_202608000122,2026-08-01 11:13:12,11,ananya.aggarwal189@okaxis,Ananya Aggarwal,kirana.merchant@icici,Local Kirana Store,342.0,P2M,DEV_IND_00305_RedmiNote12,Lucknow,26.8795,80.9083,4G,0.92,0,1783,0,4565.0,9.44,7.45,0.068,2,0,NONE
TXN_UPI_202608000123,2026-08-01 11:15:52,11,amit.iyer518@okicici,Amit Iyer,flipkart.pay@razorpay,Flipkart Payments,7115.36,QR_SCAN,DEV_IND_00242_Pixel8,Kochi,9.9277,76.258,5G,0.89,0,1048,0,1.0,1.09,3925.29,9.487,1,0,NONE
TXN_UPI_202608000124,2026-08-01 11:17:01,11,shreya.mishra392@okicici,Shreya Mishra,tatapower.bill@sbi,Tata Power Electricity,1058.3,P2M,DEV_IND_00019_Pixel8,Bengaluru,12.9342,77.6014,4G,0.9,0,1134,1,444.0,0.59,4.79,0.423,2,0,NONE
TXN_UPI_202608000125,2026-08-01 11:19:19,11,nikhil.singh546@apl,Nikhil Singh,ritika.aggarwal171@barodampay,Ritika Aggarwal,42.5,P2P,DEV_IND_00208_OnePlus11,Jaipur,26.9048,75.8284,5G,0.9,0,1278,0,1.0,4.17,15002.45,0.094,1,0,NONE
TXN_UPI_202608000126,2026-08-01 11:21:27,11,ananya.kumar922@okicici,Ananya Kumar,blinkit.retail@hdfcbank,Blinkit Express,202.3,P2M,DEV_IND_00635_SM-S918B,Jaipur,26.8875,75.8053,WIFI,0.95,0,432,1,1.0,3.3,11862.96,0.27,1,0,NONE
TXN_UPI_202608000127,2026-08-01 11:22:31,11,akanksha.mishra895@barodampay,Akanksha Mishra,naveen.singh222@barodampay,Naveen Singh,10444.78,P2P,"DEV_IND_00599_iPhone15,2",Hyderabad,17.3913,78.4668,4G,0.92,0,1550,1,1.0,2.23,8023.51,2.089,1,0,NONE
TXN_UPI_202608000128,2026-08-01 11:23:16,11,varun.iyer10@apl,Varun Iyer,apollo.meds@bharatpe,Apollo Pharmacy,590.26,QR_SCAN,DEV_IND_00742_SM-S918B,Chandigarh,30.7717,76.8239,5G,0.94,0,1066,0,10379.0,6513.45,2259.22,0.492,2,0,NONE
TXN_UPI_202608000129,2026-08-01 11:25:21,11,kavita.mishra626@okaxis,Kavita Mishra,kirana.merchant@paytmqr,Local Kirana Store,184.29,P2M,DEV_IND_00279_SM-S918B,Jaipur,26.9538,75.7507,WIFI,0.87,0,852,1,24441.0,5.86,0.86,0.074,1,0,NONE
TXN_UPI_202608000130,2026-08-01 11:25:32,11,kavita.reddy556@okicici,Kavita Reddy,chaipoint.pos@razorpay,Chai Point Express,180.62,QR_SCAN,DEV_IND_00009_OnePlus11,Kochi,9.935,76.296,5G,0.99,0,531,1,1.0,3.18,11430.85,0.401,1,0,NONE
TXN_UPI_202608000131,2026-08-01 11:25:49,11,simran.verma250@okaxis,Simran Verma,zomato.pay@paytmqr,Zomato Online,1172.04,P2M,"DEV_IND_00687_iPhone15,2",Kochi,9.9199,76.3012,5G,0.97,1,525,0,1.0,3.92,14120.38,1.563,1,0,NONE
TXN_UPI_202608000132,2026-08-01 11:26:30,11,sunita.saxena439@okicici,Sunita Saxena,reliance.retail@bharatpe,Reliance Smart Bazaar,438.39,P2M,DEV_IND_00473_Pixel8,Hyderabad,17.4031,78.5076,4G,0.96,0,1346,1,1.0,2.99,10774.93,0.175,1,0,NONE
TXN_UPI_202608000133,2026-08-01 11:29:20,11,sanjay.chopra716@paytm,Sanjay Chopra,karan.pandey336@oksbi,Karan Pandey,788.63,P2P,"DEV_IND_00310_iPhone15,2",Delhi,28.6544,77.2297,4G,0.88,0,1338,0,3566.0,5.78,5.83,1.052,2,0,NONE
TXN_UPI_202608000134,2026-08-01 11:32:13,11,divya.aggarwal763@okhdfcbank,Divya Aggarwal,apollo.meds@razorpay,Apollo Pharmacy,1290.79,P2M,DEV_IND_00405_SM-S918B,Chandigarh,30.7572,76.7966,5G,0.91,0,1568,0,6733.0,3.12,1.67,2.868,1,0,NONE
TXN_UPI_202608000135,2026-08-01 11:34:53,11,deepika.kulkarni283@barodampay,Deepika Kulkarni,blinkit.retail@paytmqr,Blinkit Express,1687.06,QR_SCAN,DEV_IND_00131_Pixel8,Mumbai,19.0989,72.8551,5G,0.93,0,609,1,1.0,3.48,12523.53,0.337,1,0,NONE
TXN_UPI_202608000136,2026-08-01 11:37:19,11,akanksha.reddy984@apl,Akanksha Reddy,indianoil.fuel@bharatpe,Indian Oil Petrol,206.45,P2M,"DEV_IND_00629_iPhone15,2",Kolkata,22.5876,88.3993,4G,0.86,0,761,0,1.0,4.0,14392.18,0.459,1,0,NONE
TXN_UPI_202608000137,2026-08-01 11:39:13,11,sanjay.sharma833@ybl,Sanjay Sharma,indianoil.fuel@bharatpe,Indian Oil Petrol,1835.4,P2M,DEV_IND_00280_Pixel8,Ahmedabad,23.0446,72.5261,WIFI,0.87,0,1093,0,8145.0,7593.8,3356.38,1.53,2,0,NONE
TXN_UPI_202608000138,2026-08-01 11:40:43,11,ananya.aggarwal836@paytm,Ananya Aggarwal,claim.rewards.gov38@axl,Cashback Rewards NPCI Official (Fake),42305.92,COLLECT_REQUEST,DEV_PHISH_7943,Hyderabad,17.3817,78.4943,VPN_SUSPICIOUS,0.44,0,1524,1,1.0,622.34,2240440.07,35.255,1,1,PHISHING_QR_COLLECT_SCAM
TXN_UPI_202608000139,2026-08-01 11:41:56,11,meera.gupta485@apl,Meera Gupta,apollo.meds@hdfcbank,Apollo Pharmacy,1594.91,P2M,DEV_IND_00201_Pixel8,Lucknow,26.8775,80.9555,5G,0.94,0,1586,0,1.0,3.55,12766.69,0.638,1,0,NONE
TXN_UPI_202608000140,2026-08-01 11:43:10,11,neha.saxena186@apl,Neha Saxena,reliance.retail@paytmqr,Reliance Smart Bazaar,3813.32,P2M,DEV_IND_00253_OnePlus11,Kochi,9.9049,76.2246,5G,0.94,0,941,1,7630.0,5.52,2.6,15.253,1,0,NONE
TXN_UPI_202608000141,2026-08-01 11:43:44,11,sanjay.sharma785@okicici,Sanjay Sharma,zomato.pay@hdfcbank,Zomato Online,1174.53,P2M,DEV_IND_00640_Pixel8,Jaipur,26.9514,75.8066,5G,0.98,0,317,1,1.0,4.74,17072.04,0.979,1,0,NONE
TXN_UPI_202608000142,2026-08-01 11:45:47,11,gaurav.nair238@okaxis,Gaurav Nair,airtel.bills@bharatpe,Airtel Postpaid,284.53,P2M,DEV_IND_00056_OnePlus11,Mumbai,19.0555,72.8658,4G,0.97,0,1381,1,31247.0,2.6,0.3,0.632,1,0,NONE
TXN_UPI_202608000143,2026-08-01 11:46:56,11,neha.saxena313@oksbi,Neha Saxena,arjun.deshmukh384@okicici,Arjun Deshmukh,1190.29,P2P,DEV_IND_00613_SM-S918B,Chandigarh,30.7628,76.8174,5G,0.87,0,424,1,26996.0,4.89,0.65,1.587,1,0,NONE
TXN_UPI_202608000144,2026-08-01 11:47:12,11,manish.bose374@okaxis,Manish Bose,tatapower.bill@icici,Tata Power Electricity,1094.04,QR_SCAN,DEV_IND_00464_OnePlus11,Pune,18.5297,73.8908,WIFI,0.96,0,1081,0,3436.0,3.26,3.42,4.376,3,0,NONE
TXN_UPI_202608000145,2026-08-01 11:49:32,11,varun.iyer639@paytm,Varun Iyer,uber.rides@sbi,Uber India,961.61,P2M,DEV_IND_00262_Pixel8,Jaipur,26.8668,75.7501,5G,0.98,0,221,0,28592.0,6.27,0.79,0.385,1,0,NONE
TXN_UPI_202608000146,2026-08-01 11:52:28,11,varun.rao584@okaxis,Varun Rao,tatapower.bill@razorpay,Tata Power Electricity,4765.23,P2M,DEV_IND_00772_SM-S918B,Lucknow,26.831,80.9331,4G,0.89,0,1536,0,1.0,2.18,7842.11,1.906,1,0,NONE
TXN_UPI_202608000147,2026-08-01 11:53:15,11,nikhil.deshmukh128@oksbi,Nikhil Deshmukh,croma.retail@razorpay,Croma Electronics,38853.55,P2M,DEV_IND_00058_OnePlus11,Chennai,13.0527,80.3116,5G,0.86,0,395,0,28935.0,5.54,0.69,15.541,1,0,NONE
TXN_UPI_202608000148,2026-08-01 11:56:15,11,pooja.verma397@okicici,Pooja Verma,uber.rides@razorpay,Uber India,1063.23,QR_SCAN,"DEV_IND_00487_iPhone15,2",Chennai,13.0663,80.2507,4G,0.95,0,1533,1,1.0,2.84,10213.61,0.213,1,0,NONE
TXN_UPI_202608000149,2026-08-01 11:56:35,11,simran.verma596@apl,Simran Verma,swiggy.orders@sbi,Swiggy Delivery,317.27,P2M,DEV_IND_00507_SM-S918B,Hyderabad,17.3589,78.5102,WIFI,0.92,0,1005,0,1.0,3.82,13764.56,0.423,1,0,NONE
TXN_UPI_202608000150,2026-08-01 11:58:21,11,rahul.chopra704@barodampay,Rahul Chopra,croma.retail@hdfcbank,Croma Electronics,17282.55,P2M,DEV_IND_00210_Pixel8,Pune,18.4819,73.8358,4G,0.97,0,611,0,1.0,4.82,17334.56,23.043,1,0,NONE
TXN_UPI_202608000151,2026-08-01 12:00:03,12,manish.bose18@barodampay,Manish Bose,reliance.retail@icici,Reliance Smart Bazaar,1564.81,BILL_PAY,DEV_IND_00044_SM-S918B,Chandigarh,30.7007,76.8142,4G,0.98,0,1703,0,1.0,4.91,17693.03,0.626,1,0,NONE
TXN_UPI_202608000152,2026-08-01 12:00:58,12,nikhil.singh330@okicici,Nikhil Singh,meera.gupta97@okhdfcbank,Meera Gupta,5924.92,P2P,DEV_IND_00268_OnePlus11,Kochi,9.915,76.2383,5G,0.99,0,683,0,1.0,3.65,13130.2,1.185,1,0,NONE
TXN_UPI_202608000153,2026-08-01 12:02:43,12,karan.nair371@ibl,Karan Nair,indianoil.fuel@razorpay,Indian Oil Petrol,3109.49,P2M,DEV_IND_00676_Pixel8,Chandigarh,30.6977,76.8218,5G,0.85,0,839,1,1.0,5.66,20387.89,2.591,1,0,NONE
TXN_UPI_202608000154,2026-08-01 12:04:29,12,meera.kulkarni326@ibl,Meera Kulkarni,tatapower.bill@bharatpe,Tata Power Electricity,5873.4,P2M,"DEV_IND_00711_iPhone15,2",Hyderabad,17.3966,78.4556,5G,0.87,0,536,0,22709.0,3.54,0.56,1.175,1,0,NONE
TXN_UPI_202608000155,2026-08-01 12:06:02,12,neha.saxena186@apl,Neha Saxena,flipkart.pay@paytmqr,Flipkart Payments,15749.47,P2M,DEV_IND_00253_OnePlus11,Ahmedabad,22.9934,72.5295,5G,0.94,0,941,1,1372.0,1507.5,3955.54,62.998,2,0,NONE
TXN_UPI_202608000156,2026-08-01 12:06:28,12,meera.kulkarni535@ybl,Meera Kulkarni,flipkart.pay@sbi,Flipkart Payments,13595.11,QR_SCAN,DEV_IND_00171_Pixel8,Lucknow,26.8146,80.9674,5G,0.86,0,253,0,1.0,4.15,14924.03,11.329,1,0,NONE
TXN_UPI_202608000157,2026-08-01 12:08:44,12,ananya.aggarwal149@ybl,Ananya Aggarwal,chaipoint.pos@sbi,Chai Point Express,185.42,P2M,DEV_IND_00485_RedmiNote12,Bengaluru,12.9436,77.5649,WIFI,0.94,0,1529,0,30584.0,4.48,0.53,0.155,1,0,NONE
TXN_UPI_202608000158,2026-08-01 12:10:12,12,divya.kumar981@oksbi,Divya Kumar,divya.aggarwal202@okaxis,Divya Aggarwal,554.07,P2P,DEV_IND_00435_Pixel8,Pune,18.4959,73.8152,5G,0.96,0,1067,1,132.0,5.16,140.72,0.739,1,0,NONE
TXN_UPI_202608000159,2026-08-01 12:12:34,12,rahul.sharma64@ybl,Rahul Sharma,swiggy.orders@bharatpe,Swiggy Delivery,534.2,P2M,DEV_IND_00360_OnePlus11,Delhi,28.6072,77.1958,5G,0.93,0,925,0,43474.0,1.5,0.12,1.187,1,0,NONE
TXN_UPI_202608000160,2026-08-01 12:12:50,12,sneha.mehta875@ibl,Sneha Mehta,apollo.meds@sbi,Apollo Pharmacy,263.65,P2M,DEV_IND_00183_Pixel8,Jaipur,26.9126,75.792,4G,0.85,0,1601,1,1.0,0.46,1666.73,0.105,1,0,NONE
TXN_UPI_202608000161,2026-08-01 12:13:58,12,sanjay.sharma362@barodampay,Sanjay Sharma,kirana.merchant@hdfcbank,Local Kirana Store,445.9,P2M,DEV_IND_00100_RedmiNote12,Pune,18.4954,73.8812,5G,0.89,0,1557,0,4834.0,4.03,3.0,0.178,2,0,NONE
TXN_UPI_202608000162,2026-08-01 12:14:56,12,amit.iyer838@barodampay,Amit Iyer,blinkit.retail@sbi,Blinkit Express,1357.7,QR_SCAN,"DEV_IND_00722_iPhone15,2",Chennai,13.0626,80.3029,5G,0.87,0,875,1,1.0,4.14,14912.46,3.017,1,0,NONE
TXN_UPI_202608000163,2026-08-01 12:16:49,12,sunita.saxena224@okaxis,Sunita Saxena,aditya.rao415@apl,Aditya Rao,241.24,P2P,"DEV_IND_00593_iPhone15,2",Lucknow,26.8365,80.9189,5G,0.99,0,1493,0,1.0,2.94,10581.27,0.322,1,0,NONE
TXN_UPI_202608000164,2026-08-01 12:19:11,12,priya.gupta23@oksbi,Priya Gupta,ritika.kumar641@ybl,Ritika Kumar,501.76,P2P,DEV_IND_00601_RedmiNote12,Kochi,9.9153,76.2259,5G,0.97,0,544,0,13911.0,5.46,1.41,1.115,2,0,NONE
TXN_UPI_202608000165,2026-08-01 12:21:07,12,vikram.patel530@ibl,Vikram Patel,croma.retail@razorpay,Croma Electronics,2809.53,P2M,"DEV_IND_00214_iPhone15,2",Kolkata,22.5532,88.3877,5G,0.9,0,67,0,5587.0,3.26,2.1,3.746,1,0,NONE
TXN_UPI_202608000166,2026-08-01 12:22:47,12,tanvi.verma150@ibl,Tanvi Verma,chaipoint.pos@sbi,Chai Point Express,154.24,P2M,DEV_IND_00347_SM-S918B,Chandigarh,30.7133,76.7881,5G,0.88,0,503,1,9720.0,3.46,1.28,0.617,2,0,NONE
TXN_UPI_202608000167,2026-08-01 12:23:32,12,pooja.joshi698@ybl,Pooja Joshi,kirana.merchant@razorpay,Local Kirana Store,511.27,BILL_PAY,DEV_IND_00157_OnePlus11,Kochi,9.9679,76.3153,4G,0.87,0,1406,0,7952.0,6.66,3.01,0.682,1,0,NONE
TXN_UPI_202608000168,2026-08-01 12:25:58,12,ananya.kumar950@paytm,Ananya Kumar,zomato.pay@paytmqr,Zomato Online,769.52,P2M,DEV_IND_00395_OnePlus11,Lucknow,26.806,80.9066,5G,0.87,0,1238,0,1.0,5.99,21561.88,3.078,1,0,NONE
TXN_UPI_202608000169,2026-08-01 12:28:42,12,rajesh.sharma447@oksbi,Rajesh Sharma,reliance.retail@hdfcbank,Reliance Smart Bazaar,4136.52,P2M,DEV_IND_00500_RedmiNote12,Delhi,28.593,77.2114,5G,0.88,0,633,0,25422.0,2.33,0.33,0.827,1,0,NONE
TXN_UPI_202608000170,2026-08-01 12:28:54,12,ritika.kumar400@ybl,Ritika Kumar,makemytrip.travel@bharatpe,MakeMyTrip Flight,25293.0,P2M,DEV_IND_00175_Pixel8,Lucknow,26.8385,80.9705,4G,0.91,0,1116,1,1.0,2.58,9278.13,33.724,1,0,NONE
TXN_UPI_202608000171,2026-08-01 12:29:56,12,neha.saxena396@barodampay,Neha Saxena,tanvi.joshi483@barodampay,Tanvi Joshi,54.13,P2P,"DEV_IND_00133_iPhone15,2",Ahmedabad,23.0664,72.5801,5G,0.93,0,1940,0,1.0,4.96,17872.4,0.072,1,0,NONE
TXN_UPI_202608000172,2026-08-01 12:31:16,12,gaurav.pandey339@okaxis,Gaurav Pandey,blinkit.retail@bharatpe,Blinkit Express,208.75,P2M,DEV_IND_00206_SM-S918B,Lucknow,26.8493,80.9872,WIFI,0.91,0,1004,0,1.0,4.08,14690.56,0.084,1,0,NONE
TXN_UPI_202608000173,2026-08-01 12:33:53,12,sanjay.sharma219@paytm,Sanjay Sharma,cashout.crypto68@oksbi,Immediate Cashout Broker,100000.0,P2P,DEV_UNKNOWN_8710,Chandigarh,30.7251,76.7823,VPN_SUSPICIOUS,0.1,3,1496,1,1.0,0.95,3424.97,133.333,1,1,DEVICE_MISMATCH_MAX_TRANSFER
TXN_UPI_202608000174,2026-08-01 12:35:19,12,sanjay.sharma527@barodampay,Sanjay Sharma,flipkart.pay@icici,Flipkart Payments,7646.43,QR_SCAN,DEV_IND_00400_RedmiNote12,Chandigarh,30.7265,76.7679,5G,0.95,0,1043,0,2299.0,1.34,2.09,6.372,1,0,NONE
